node,label,longitude,latitude,degree,degree_centrality,betweenness,closeness,eigenvector,core_number,k_shell,eccentricity,top_10pct_degree,top_10_betweenness,selected_k_core,max_core_node,incident_roads,degree_rank,degree_rank_pct,betweenness_rank
2098918576,2098918576,-36.7879772,-6.4138086,3,0.0049504950495049506,0.021902190219021903,0.00031568867260077873,0.004400979943316931,2,2,29,0,0,1,1,Rua Ana Heloiza de Medeiros / residential | Rua Antônio Apolinário / residential,264,0.43492586490939045,233
2098919078,2098919078,-36.7851248,-6.4161184,3,0.0049504950495049506,0.020205656929329296,0.0003016532615632604,0.00034040981604230433,2,2,35,0,0,1,1,Avenida Carmelita Monteiro da Silva / RN-288 / secondary | Rua Jefferson Medeiros / residential,272,0.44810543657331137,245
2098919085,2098919085,-36.7862904,-6.4154506,3,0.0049504950495049506,0.02414423260507869,0.00030413013373031784,0.0011351211839070949,2,2,31,0,0,1,1,Rua Jefferson Medeiros / residential | residential,254,0.4184514003294893,218
2098919088,2098919088,-36.7857907,-6.4157167,4,0.006600660066006601,0.013817745410904728,0.0003030426767968313,0.0005495546755027623,2,2,33,0,0,1,1,Rua Abilio Cordula / residential | Rua Jefferson Medeiros / residential,71,0.11696869851729819,321
2098921283,2098921283,-36.7854119,-6.415931,3,0.0049504950495049506,0.009410031912282138,0.00030119047607996864,0.0003966941375465591,2,2,34,0,0,1,1,Rua Abilio Bispo de Sales / residential | Rua Jefferson Medeiros / residential,385,0.6342668863261944,377
2098921338,2098921338,-36.7865496,-6.4158524,4,0.006600660066006601,0.02359872350871451,0.00030343713405171183,0.0007696506392335385,2,2,31,1,0,1,1,Rua José Lurdugerio / residential | Rua Pedro Rodrigues das Neves / residential | residential,49,0.08072487644151564,220
2098921560,2098921560,-36.7860389,-6.4161176,3,0.0049504950495049506,0.002405695114966042,0.00030235218434894717,0.00045896377849631863,2,2,32,0,0,1,1,Rua Abilio Cordula / residential | Rua José Lurdugerio / residential,466,0.7677100494233937,472
2098921561,2098921561,-36.7870297,-6.4155032,1,0.0016501650165016502,0.0,0.0002997880635741174,0.00018730952511856206,1,1,32,0,0,0,0,Rua José Lurdugerio / residential,600,0.9884678747940692,600
2098921959,2098921959,-36.7880698,-6.4129805,3,0.0049504950495049506,0.09285655838311103,0.00031754429109882994,0.00723137515213497,2,2,30,0,0,1,1,Rua José Sebastião de Maria / residential | Rua João XXIII / tertiary,150,0.2471169686985173,86
2098921961,2098921961,-36.7873875,-6.4136496,3,0.0049504950495049506,0.0203365791124567,0.00031289828081808096,0.0024687581331392225,2,2,31,0,0,1,1,Rua Francisca das Chagas Vale / residential | Rua José Sebastião de Maria / residential,271,0.4464579901153213,244
2098922050,2098922050,-36.7871953,-6.4138086,3,0.0049504950495049506,0.01820363854567275,0.00031126149048416507,0.0010735132172893292,2,2,32,0,0,1,1,Rua Ana Fernandes / residential | Rua José Sebastião de Maria / residential,293,0.4827018121911038,270
2098922829,2098922829,-36.7863419,-6.4126291,3,0.0049504950495049506,0.0032294138504759566,0.00031482961078291993,0.0024351861419555534,2,2,32,0,0,1,1,Rua Francisca das Chagas Vale / residential | residential,460,0.7578253706754531,464
2098923070,2098923070,-36.7861224,-6.4127929,3,0.0049504950495049506,0.006256989335297166,0.00031312301481749955,0.001265943786326672,2,2,33,0,0,1,1,Rua Ana Fernandes / residential | residential,423,0.6968698517298187,419
2098923233,2098923233,-36.7859041,-6.4126119,3,0.0049504950495049506,0.0233368791424597,0.00031287041398373627,0.0012307151117833949,2,2,33,0,0,1,1,Rua Ana Fernandes / residential | Rua João André / residential,257,0.4233937397034596,223
2098923448,2098923448,-36.7853198,-6.4133689,3,0.0049504950495049506,0.012317595395903227,0.00030500386359737225,0.0003926764820644842,2,2,35,0,0,1,1,Rua João André / residential | residential,348,0.5733113673805601,338
2098923450,2098923450,-36.7862137,-6.4119542,4,0.006600660066006601,0.08083899299020811,0.00031893903661769755,0.0042623896315621785,2,2,32,1,0,1,1,Avenida Doutor Sílvio Bezerra de Melo / secondary | Rua Tiburtino Bezerra / residential | residential,21,0.03459637561779242,93
2098924859,2098924859,-36.7867461,-6.408793,3,0.0049504950495049506,0.0016419823800561874,0.00029685371373555555,0.00401812901265948,2,2,35,0,0,1,1,Rua Luiz André de Maria / residential | Rua Luiz André de Maria; Rua Luiz Geraldo Filho / residential | residential,472,0.7775947281713345,478
2098924860,2098924860,-36.7874689,-6.409614,3,0.0049504950495049506,0.01705806944330797,0.0003066345725143403,0.005935822993684858,2,2,35,0,0,1,1,Rua Leoncio Etelvino de Medeiros / residential | Rua Luiz André de Maria / residential,299,0.4925864909390445,278
2098924861,2098924861,-36.788282,-6.4103205,4,0.006600660066006601,0.037121894007582576,0.0003110046708657729,0.010791868480911663,2,2,34,1,0,1,1,Rua Luiz André de Maria / residential | Rua Maria Josefina de Medeiros / residential,39,0.0642504118616145,172
2098925046,2098925046,-36.7852363,-6.4096876,4,0.006600660066006601,0.021045740937730137,0.00030359038947579906,0.0012920283193710255,2,2,34,1,0,1,1,Rua Adauto Guerra / residential | Rua Manoel Martiniano de Medeiros / tertiary,54,0.08896210873146623,239
2098925179,2098925179,-36.7854358,-6.4080446,1,0.0016501650165016502,0.0,0.0002916918817575341,0.00025367637870080394,1,1,36,0,0,0,0,Rua Adauto Guerra / residential,599,0.9868204283360791,599
2098925184,2098925184,-36.7854274,-6.4083568,4,0.006600660066006601,0.016070697978888798,0.0002946719039001108,0.0008957809534371752,2,2,35,0,0,1,1,Rua Adauto Guerra / residential | Rua Manoel Lobo / residential | residential,65,0.1070840197693575,291
2098925698,2098925698,-36.7861594,-6.4076941,1,0.0016501650165016502,0.0,0.00029198633130078405,0.000289846435868988,1,1,37,0,0,0,0,Rua João Florentino de Medeiros / residential,598,0.985172981878089,598
2098925699,2098925699,-36.7861466,-6.4079087,3,0.0049504950495049506,0.01484330251206939,0.0002940352348815066,0.0010244993773964265,2,2,36,0,0,1,1,Rua João Florentino de Medeiros / residential | Rua Salvina Francelina de Araújo / residential,324,0.5337726523887973,307
2098925700,2098925700,-36.7860863,-6.4084505,3,0.0049504950495049506,0.014314158688596132,0.00029511184105901906,0.0012397371159360664,2,2,35,0,0,1,1,Rua João Florentino de Medeiros / residential | Rua Manoel Lobo / residential,332,0.5469522240527183,318
2098926545,2098926545,-36.7853171,-6.4097918,4,0.006600660066006601,0.022180399858167634,0.0003041962779591141,0.0019240154084225864,2,2,34,1,0,1,1,Rua Manoel Martiniano de Medeiros / tertiary | residential,53,0.08731466227347612,231
2098926601,2098926601,-36.7870934,-6.4084671,3,0.0049504950495049506,0.014226877233177863,0.0002950310914909202,0.002091735743001484,2,2,36,0,0,1,1,Rua Salvina Francelina de Araújo / residential | residential,333,0.5485996705107083,319
2098926939,2098926939,-36.7873134,-6.408663,3,0.0049504950495049506,0.015847039249379483,0.0002952835303678222,0.0023531657477214234,2,2,36,0,0,1,1,Rua Salvina Francelina de Araújo / residential | Travessa Salvina Francelina / residential,314,0.5172981878088962,295
2098927045,2098927045,-36.7877048,-6.4108431,3,0.0049504950495049506,0.0,0.0003065462548482838,0.006363717063149803,2,2,34,0,0,1,1,Rua Luiz Geraldo Filho / residential | Rua Maria Josefina de Medeiros / residential | Rua Maria Josefina de Medeiros; Rua João Florentino de Medeiros / residential,489,0.8056013179571664,495
2098927047,2098927047,-36.7870796,-6.4098901,4,0.006600660066006601,0.015650655974688378,0.0003072860185815979,0.006179348413122352,2,2,35,0,0,1,1,Rua Leoncio Etelvino de Medeiros / residential | Rua Luiz André de Maria; Rua Luiz Geraldo Filho / residential | Rua Luiz Geraldo Filho / residential,66,0.10873146622734761,299
2098928116,2098928116,-36.7837266,-6.4088743,3,0.0049504950495049506,0.05373810108283556,0.0002932989739720659,0.0004966404471088529,2,2,31,0,0,1,1,Rua Ângelo Tomé / residential | residential,184,0.3031301482701812,132
2098928316,2098928316,-36.7806521,-6.4115217,3,0.0049504950495049506,0.015372446335542645,0.0002892195143894352,3.8740353091236145e-05,2,2,33,0,0,1,1,Rua José Sagario de Maria / residential | residential,320,0.5271828665568369,302
2098928973,2098928973,-36.7816258,-6.4100464,3,0.0049504950495049506,0.043226140795897774,0.000293717987293413,0.00010524715283107938,2,2,31,0,0,1,1,Rua José Sagario de Maria / residential | residential,201,0.3311367380560132,154
2098928974,2098928974,-36.7815547,-6.4101477,3,0.0049504950495049506,0.042266044786296815,0.00029449872271702747,9.50968708685872e-05,2,2,32,0,0,1,1,Rua José Sagario de Maria / residential | residential,205,0.33772652388797364,158
2098929656,2098929656,-36.7819704,-6.4096746,3,0.0049504950495049506,0.015716117066252082,0.00029533831855316304,0.00023623400193874996,2,2,32,0,0,1,1,Rua José Sagario de Maria / residential | Rua Nemézio Palmeira / residential,317,0.5222405271828665,298
2098930591,2098930591,-36.7822581,-6.4121737,3,0.0049504950495049506,0.020145650928729237,0.0003000132152904635,9.06708024037567e-05,2,2,36,0,0,1,1,RN-288 / secondary | secondary_link,274,0.4514003294892916,247
2098934259,2098934259,-36.7823352,-6.4125066,3,0.0049504950495049506,0.020200201838365656,0.0002986461867642032,0.00020974135663893724,2,2,36,0,0,1,1,Avenida Carmelita Monteiro da Silva / RN-288 / secondary | RN-288 / secondary,273,0.4497528830313015,246
2098942199,2098942199,-36.7898655,-6.4114951,3,0.0049504950495049506,0.059176826773586454,0.00031729646913982395,0.0715316539770416,2,2,31,0,0,1,1,Rua Cipriano Lopes Galvão / residential | Rua Geraldo Lopes de Araujo / residential,172,0.2833607907742998,113
2098943368,2098943368,-36.7900375,-6.4125246,4,0.006600660066006601,0.2673540081280855,0.00031991291898060775,0.11849234200883209,2,2,30,1,0,1,1,Avenida Doutor Sílvio Bezerra de Melo; Rua Felix Pereira de Araujo / secondary | Praça Celso Azevedo / residential | Rua Felix Pereira de Araujo / secondary | Rua João Lopes de Araujo / residential,4,0.006589785831960461,17
2098943369,2098943369,-36.7907622,-6.4114527,3,0.0049504950495049506,0.016785314895125875,0.0003117691217128942,0.08675021986870157,2,2,30,0,0,1,1,Rua 24 de Outubro / residential | Rua Juvenal Lamartine / residential,300,0.4942339373970346,279
2098944964,2098944964,-36.7913415,-6.4118523,4,0.006600660066006601,0.0060769713334969866,0.00031086496707225485,0.25434435964491836,2,2,32,0,0,1,1,Rua 24 de Outubro / residential | Rua Leôncio Pires Galvão / residential,81,0.13344316309719934,422
2098946758,2098946758,-36.7900763,-6.4136455,1,0.0016501650165016502,0.0,0.0003089322962267774,0.052649278435776437,1,1,33,0,0,0,0,Rua Leôncio Pires Galvão / residential,597,0.9835255354200988,597
2098948073,2098948073,-36.7905951,-6.4153493,3,0.0049504950495049506,0.09306930693069307,0.00031390157650598466,0.024508103737399176,2,2,33,0,0,1,1,Avenida Carmelita Monteiro da Silva / RN-288 / secondary | residential,148,0.24382207578253706,84
2098948945,2098948945,-36.7902782,-6.4154654,4,0.006600660066006601,0.10653247142896108,0.0003149136299793699,0.020465673894080466,2,2,32,1,0,1,1,Avenida Carmelita Monteiro da Silva / RN-288 / secondary | residential | tertiary,20,0.032948929159802305,80
2098948946,2098948946,-36.7902249,-6.4151977,3,0.0049504950495049506,0.018721872187218724,0.00031447102078056675,0.020890710036021394,2,2,33,0,0,1,1,residential,290,0.47775947281713343,267
2098950567,2098950567,-36.7901403,-6.4155159,4,0.006600660066006601,0.1310203747647492,0.0003150537583244964,0.01564440788608664,2,2,31,1,0,1,1,Avenida Carmelita Monteiro da Silva / RN-288 / secondary | Rua João XXIII / tertiary | tertiary,19,0.03130148270181219,74
2098952212,2098952212,-36.7903139,-6.4158039,3,0.0049504950495049506,0.1173608269917901,0.00031253453767151555,0.011356803521958265,2,2,32,0,0,1,1,RN-088 / tertiary | tertiary,141,0.23228995057660626,76
2098957374,2098957374,-36.7919571,-6.414807,3,0.0049504950495049506,0.09227831874096501,0.0003097687491480232,0.03945621189743106,2,2,35,0,0,1,1,Avenida Carmelita Monteiro da Silva / RN-288 / secondary | Rua Antônio Sabino de Oliveira / residential,152,0.2504118616144975,88
2340015574,2340015574,-36.7819861,-6.4125881,1,0.0016501650165016502,0.0,0.0002872671356447631,2.3674242693810914e-06,1,1,38,0,0,0,0,Rua Manoel Peixinho de Medeiros / residential,596,0.9818780889621087,596
2340015613,2340015613,-36.7742753,-6.4119052,3,0.0049504950495049506,0.16900962823555082,0.00025632413593514226,7.816809778082517e-07,2,2,34,0,0,1,1,Rodovia RN-288 / RN-288 / secondary | Rua Vereador Cícero Dedice de Góes / residential,122,0.20098846787479407,54
2340015626,2340015626,-36.7816284,-6.4126448,4,0.006600660066006601,0.009399121730354855,0.00029060296170170557,8.26349964779109e-06,2,2,37,0,0,1,1,Descobrir 04 / residential | Rua Manoel Peixinho de Medeiros / residential,77,0.12685337726523888,379
2340015632,2340015632,-36.7867897,-6.4120035,3,0.0049504950495049506,0.06038785696751493,0.00031974755201867925,0.004692654458715383,2,2,32,0,0,1,1,Avenida Doutor Sílvio Bezerra de Melo / secondary | residential,169,0.2784184514003295,110
2340015648,2340015648,-36.7875882,-6.412385,3,0.0049504950495049506,0.09130731254943676,0.0003203636309326767,0.005262093751593779,2,2,32,0,0,1,1,Rua Antônio Apolinário / residential | Rua João XXIII / tertiary,154,0.25370675453047775,90
2340015653,2340015653,-36.781505,-6.4119375,3,0.0049504950495049506,0.224444262608079,0.00029713751826191597,2.8701582695889652e-05,2,2,36,0,0,1,1,Descobrir 04 / residential | Rodovia RN-288 / RN-288 / secondary,110,0.1812191103789127,36
2340015657,2340015657,-36.7807969,-6.4124529,3,0.0049504950495049506,0.024613370427951888,0.0002899225259010341,1.662296806163796e-05,2,2,36,0,0,1,1,Descobrir 05 / residential | Rua Francisco Pereira de Medeiros / residential,252,0.41515650741350907,216
2340015667,2340015667,-36.78156,-6.4123093,3,0.0049504950495049506,0.037956522925019776,0.0002936895772188573,1.5342662075850744e-05,2,2,37,0,0,1,1,Descobrir 04 / residential | Rua Francisco Pereira de Medeiros / residential,217,0.357495881383855,171
2340015677,2340015677,-36.7808506,-6.412782,3,0.0049504950495049506,0.021634890761803454,0.00028699540798635896,8.219737408605017e-06,2,2,36,0,0,1,1,Descobrir 05 / residential | Rua Manoel Peixinho de Medeiros / residential,266,0.4382207578253707,235
2340015733,2340015733,-36.7839351,-6.4118942,3,0.0049504950495049506,0.025366172980934458,0.00030917712706106794,0.0013379798163037622,2,2,34,0,0,1,1,Avenida Doutor Sílvio Bezerra de Melo / secondary | Rua Doutor Mário Nóbrega / residential,249,0.4102141680395387,210
2340015764,2340015764,-36.779083,-6.4130617,3,0.0049504950495049506,0.02003109401849276,0.00027579156082623154,3.177332296580792e-06,2,2,34,0,0,1,1,Rua Manoel Peixinho de Medeiros / residential | residential,275,0.45304777594728174,248
2340015775,2340015775,-36.7807111,-6.4119648,4,0.006600660066006601,0.20099828164634645,0.0002934696468557908,3.451308159092881e-05,2,2,35,1,0,1,1,Descobrir 05 / residential | Rodovia RN-288 / RN-288 / secondary | residential,16,0.026359143327841845,48
2340015779,2340015779,-36.7882606,-6.4119673,3,0.0049504950495049506,0.2779696151433325,0.00031996643780059594,0.01967382966531949,2,2,34,0,0,1,1,Avenida Doutor Sílvio Bezerra de Melo / secondary | Rua Francisco Gomes / residential,96,0.15815485996705106,15
2340015792,2340015792,-36.7880073,-6.4115722,1,0.0016501650165016502,0.0,0.00031394451179474935,0.0021660252375384913,1,1,35,0,0,0,0,residential,595,0.9802306425041186,595
2340028971,2340028971,-36.7747058,-6.4130169,1,0.0016501650165016502,0.0,0.00025055105432630486,1.5945274572334382e-07,1,1,36,0,0,0,0,Rua Vereador Manoel Antônio de Maria / residential,594,0.9785831960461285,594
2340028972,2340028972,-36.7733386,-6.4120211,3,0.0049504950495049506,0.1627035430815809,0.0002517210547615232,1.5326075972363055e-06,2,2,33,0,0,1,1,Rodovia RN-288 / RN-288 / secondary | Rua Vereador João Bernadino Filho / residential,125,0.20593080724876442,57
2340028974,2340028974,-36.7747082,-6.411902,3,0.0049504950495049506,0.18236914600550966,0.00025849508709068885,1.0730784700707505e-06,2,2,34,0,0,1,1,Rodovia RN-288 / RN-288 / secondary | Rua Vereador Manoel Antônio de Maria / residential,120,0.19769357495881384,52
2340028975,2340028975,-36.7720015,-6.4124549,3,0.0049504950495049506,0.1409595505005046,0.00024459486618771026,2.6787575323471113e-06,2,2,32,0,0,1,1,Rodovia RN-288 / RN-288 / secondary | residential,134,0.22075782537067545,68
2340028976,2340028976,-36.7738033,-6.4119313,3,0.0049504950495049506,0.16676758584949405,0.000254011467559994,9.422324032672604e-07,2,2,34,0,0,1,1,Rodovia RN-288 / RN-288 / secondary | Rua Vereador Paulo Segundo Bezerra / residential,123,0.2026359143327842,55
2340028980,2340028980,-36.7820211,-6.4104332,3,0.0049504950495049506,0.05296347816599842,0.00029777677632109094,0.00018952229180882953,2,2,33,0,0,1,1,Rua José Barros de Medeiros / residential | residential,186,0.30642504118616143,134
2340028981,2340028981,-36.7724581,-6.4131502,1,0.0016501650165016502,0.0,0.00024150410899017658,9.303245481604017e-07,1,1,33,0,0,0,0,Rua Vereador Herli Hernane de Araújo / residential,593,0.9769357495881383,593
2340028982,2340028982,-36.8026318,-6.4081259,3,0.0049504950495049506,0.01034830755802853,0.00026678107357862204,0.0007774908112799872,2,2,41,0,0,1,1,Rua Cipriana Bezerra de Medeiros / residential | Rua Leonácia Verônica de Araújo / residential,369,0.6079077429983526,360
2340028984,2340028984,-36.7724087,-6.4122945,4,0.006600660066006601,0.14780023456891145,0.00024705408836872496,6.31806408444938e-06,2,2,31,1,0,1,1,Rodovia RN-288 / RN-288 / secondary | Rua Vereador Herli Hernane de Araújo / residential | unclassified,18,0.029654036243822075,64
2340028985,2340028985,-36.8011804,-6.4085051,3,0.0049504950495049506,0.002051114202329324,0.00027043895369093456,0.002339887992743862,2,2,39,0,0,1,1,Rua Leonácia Verônica de Araújo / residential | Rua Maria Izaura de Araújo / residential,469,0.7726523887973641,475
2340028987,2340028987,-36.7733593,-6.4131768,1,0.0016501650165016502,0.0,0.00024387401947558024,4.3410917643334803e-07,1,1,35,0,0,0,0,Rua Vereador João Bernadino Filho / residential,592,0.9752883031301482,592
2340028988,2340028988,-36.7737992,-6.4126811,1,0.0016501650165016502,0.0,0.0002488072194456789,2.8241904985902196e-07,1,1,36,0,0,0,0,Rua Vereador Paulo Segundo Bezerra / residential,591,0.9736408566721582,591
2340028994,2340028994,-36.7719968,-6.4130489,1,0.0016501650165016502,0.0,0.00024080389526542738,5.249617248735056e-07,1,1,34,0,0,0,0,residential,590,0.9719934102141681,590
2340028996,2340028996,-36.78892,-6.4159823,3,0.0049504950495049506,0.0425769849712244,0.00031091115882740547,0.003667390200339238,2,2,31,0,0,1,1,Avenida Carmelita Monteiro da Silva / RN-288 / secondary | Rua Ana Heloiza de Medeiros / residential,204,0.33607907742998355,157
2340028997,2340028997,-36.7742606,-6.4131822,1,0.0016501650165016502,0.0,0.00024745453763685114,2.0665795908224378e-07,1,1,36,0,0,0,0,Rua Vereador Cícero Dedice de Góes / residential,589,0.9703459637561779,589
2340028998,2340028998,-36.8028501,-6.4090189,3,0.0049504950495049506,0.3437743774377438,0.0002721864780820691,0.0004471987905555642,2,2,41,0,1,1,1,RN-288 / secondary | Rua Cipriana Bezerra de Medeiros / residential,91,0.14991762767710048,8
2340029000,2340029000,-36.7728926,-6.4129689,1,0.0016501650165016502,0.0,0.0002438584173228605,6.801831901129819e-07,1,1,34,0,0,0,0,Rua Vereador Doralice Medeiros / residential,588,0.9686985172981878,588
2340029001,2340029001,-36.8013947,-6.4089165,3,0.0049504950495049506,0.002438425660747893,0.00027104056098860605,0.0023957798760030477,2,2,39,0,0,1,1,Rua Cipriana Bezerra de Medeiros / residential | Rua Maria Izaura de Araújo / residential,465,0.7660626029654036,471
2340078006,2340078006,-36.7851019,-6.4083911,3,0.0049504950495049506,0.012677631399503586,0.00029360326118678897,0.0003312615236501516,2,2,34,0,0,1,1,residential,345,0.5683690280065898,335
2340078017,2340078017,-36.7930453,-6.4260328,3,0.0049504950495049506,0.0666448463028121,0.0002338641346636328,0.0005996834406239025,2,2,35,0,0,1,1,RN-088 / tertiary | residential | tertiary,164,0.2701812191103789,102
2340078018,2340078018,-36.7821085,-6.4110619,3,0.0049504950495049506,0.013337697406104247,0.0002962081027620056,8.190974073515037e-05,2,2,35,0,0,1,1,residential,335,0.5518945634266886,324
2340078020,2340078020,-36.7804979,-6.4119635,3,0.0049504950495049506,0.20865177426833592,0.0002923718123078799,2.4257204729157806e-05,2,2,34,0,0,1,1,Rodovia RN-288 / RN-288 / secondary | residential,114,0.18780889621087316,45
2340078021,2340078021,-36.7886129,-6.4099224,3,0.0049504950495049506,0.019327387284182963,0.00030585262937340285,0.005564521428675222,2,2,35,0,0,1,1,Rua Maria Josefina de Medeiros / residential | Rua Salvina Francelina de Araújo / residential,282,0.4645799011532125,257
2340078023,2340078023,-36.7799373,-6.411607,3,0.0049504950495049506,0.005918773695551374,0.0002843380885874883,1.0393542442698922e-05,2,2,35,0,0,1,1,Rua Vitalina Olindina de Araujo / residential | residential,427,0.7034596375617792,424
2340078027,2340078027,-36.7856631,-6.4119322,3,0.0049504950495049506,0.05990780896271446,0.000317065051131956,0.0024827622644395136,2,2,33,0,0,1,1,Avenida Doutor Sílvio Bezerra de Melo / secondary | Rua Pedro Vital / residential,170,0.2800658978583196,111
2340078032,2340078032,-36.7822544,-6.4119319,3,0.0049504950495049506,0.23431252216130705,0.0003020788204256203,5.7664368021412365e-05,2,2,36,0,0,1,1,Avenida Doutor Sílvio Bezerra de Melo / RN-288 / secondary | residential,104,0.171334431630972,30
2340078033,2340078033,-36.7849457,-6.413828,3,0.0049504950495049506,0.021525788942530617,0.00030308823300304326,0.0003888646462437284,2,2,35,0,0,1,1,Rua João André / residential | residential,267,0.43986820428336076,236
2340078034,2340078034,-36.7939666,-6.4150134,3,0.0049504950495049506,0.009868259553228051,0.0003003828482727584,0.010978278914755517,2,2,38,0,0,1,1,Rua Francisco Raimundo de Araujo / residential | residential,378,0.6227347611202636,370
2340078036,2340078036,-36.7928964,-6.4142132,3,0.0049504950495049506,0.33494258516760766,0.0003123096269598166,0.02002545338222135,2,2,37,0,1,1,1,Avenida Carmelita Monteiro da Silva / RN-288 / secondary | Rua Francisco Raimundo de Araujo / residential,93,0.15321252059308071,10
2340078041,2340078041,-36.7861778,-6.4155144,3,0.0049504950495049506,0.026533562447153807,0.00030418916945926336,0.0005574576360630407,2,2,32,0,0,1,1,Rua Jefferson Medeiros / residential | residential,247,0.40691927512355847,206
2340078043,2340078043,-36.7889535,-6.4093787,3,0.0049504950495049506,0.0044349889534407985,0.00030155453026446016,0.006534945973196407,2,2,35,0,0,1,1,Rua Maria Josefina de Medeiros / residential | residential,436,0.7182866556836903,434
2340078051,2340078051,-36.7866603,-6.4136874,3,0.0049504950495049506,0.004560456045604561,0.00030815451062973163,0.0004927895274532975,2,2,34,0,0,1,1,Rua Antônio Ferreira Dantas / residential | residential,434,0.71499176276771,432
2340078054,2340078054,-36.7847116,-6.4080393,1,0.0016501650165016502,0.0,0.00028867635935303905,9.390131307805635e-05,1,1,35,0,0,0,0,residential,587,0.9670510708401977,587
2340078055,2340078055,-36.7892935,-6.4100337,3,0.0049504950495049506,0.0044349889534407985,0.0003075144621333563,0.01570245360993095,2,2,34,0,0,1,1,Rua Doutor Drummond / residential | residential,435,0.7166392092257001,433
2340078058,2340078058,-36.7882971,-6.4148435,3,0.0049504950495049506,0.006104246788315195,0.000312812423197757,0.003962469859249125,2,2,30,0,0,1,1,Rua Ana Heloiza de Medeiros / residential | residential,425,0.700164744645799,421
2340078063,2340078063,-36.7827302,-6.4119372,3,0.0049504950495049506,0.23340152197037886,0.0003038412658195375,0.0002694142737854654,2,2,35,0,0,1,1,Avenida Doutor Sílvio Bezerra de Melo / secondary | residential,106,0.17462932454695224,32
2340078064,2340078064,-36.7895467,-6.4103364,3,0.0049504950495049506,0.006033330605787852,0.0003089557127900568,0.028705996772295232,2,2,33,0,0,1,1,Rua 24 de Outubro / residential | Rua Francisco Gomes / residential | residential,426,0.7018121911037891,423
2340078069,2340078069,-36.7797375,-6.4119628,3,0.0049504950495049506,0.20258571311676624,0.00028737066368228356,1.1633404631800097e-05,2,2,34,0,0,1,1,Rodovia RN-288 / RN-288 / secondary | Rua Vitalina Olindina de Araujo / residential,115,0.18945634266886327,46
2340078073,2340078073,-36.7932558,-6.4150601,1,0.0016501650165016502,0.0,0.0002831357367299651,0.0010440299866700915,1,1,40,0,0,0,0,Rua Francisco Raimundo de Araujo / residential,586,0.9654036243822076,586
2340078074,2340078074,-36.7801867,-6.4111992,3,0.0049504950495049506,0.0016747129258380385,0.0002852572649096835,1.640896588205368e-05,2,2,34,0,0,1,1,Rua Vitalina Olindina de Araujo / residential | residential,471,0.7759472817133443,477
2340078078,2340078078,-36.7865261,-6.413818,3,0.0049504950495049506,0.0012437607397103347,0.0003070752742143842,0.0004153482601906065,2,2,35,0,0,1,1,Rua Antônio Ferreira Dantas / residential | residential,473,0.7792421746293245,479
2340078089,2340078089,-36.7868473,-6.4135214,3,0.0049504950495049506,0.009404576821318495,0.00031042767683070867,0.0008022355570479933,2,2,33,0,0,1,1,Rua Ana Fernandes / residential | residential,386,0.6359143327841845,378
2340078090,2340078090,-36.7913072,-6.4150947,3,0.0049504950495049506,0.09199465401085563,0.000311155974583168,0.028693132570134845,2,2,34,0,0,1,1,Avenida Carmelita Monteiro da Silva / RN-288 / secondary | Rua Armando Pereira de Medeiros / residential,153,0.25205930807248766,89
2340078093,2340078093,-36.7821622,-6.4085258,3,0.0049504950495049506,0.01256852958023075,0.0002899560533300384,0.00027003920865870026,2,2,32,0,0,1,1,Rua José Sagario de Maria / residential | residential,346,0.5700164744645799,336
2340078094,2340078094,-36.7903952,-6.4085511,1,0.0016501650165016502,0.0,0.00028560911653403306,0.0018475704850641841,1,1,36,0,0,0,0,Rua Maria Josefina de Medeiros / residential,585,0.9637561779242174,585
2340078095,2340078095,-36.7880295,-6.4143657,3,0.0049504950495049506,0.005662384420260208,0.00031295459988518075,0.0026857762597894954,2,2,30,0,0,1,1,Rua Ana Heloiza de Medeiros / residential | Rua Jefferson Medeiros / residential,430,0.7084019769357496,427
2340078096,2340078096,-36.781371,-6.4071771,1,0.0016501650165016502,0.0,0.0002756284966294092,7.664194665284983e-05,1,1,33,0,0,0,0,residential,584,0.9621087314662273,584
2340078098,2340078098,-36.7762709,-6.4119541,3,0.0049504950495049506,0.19278836974606553,0.000266613098390228,2.420138198794572e-06,2,2,33,0,0,1,1,Rodovia RN-288 / RN-288 / secondary | residential,118,0.19439868204283361,50
2340078103,2340078103,-36.790401,-6.4100907,1,0.0016501650165016502,0.0,0.0002956568912530133,0.005314404814526919,1,1,32,0,0,0,0,Rua Benedito Vale / residential,583,0.9604612850082372,583
2340078105,2340078105,-36.7914822,-6.4265252,1,0.0016501650165016502,0.0,0.00022284686695253438,0.00011831744717961795,1,1,37,0,0,0,0,residential,582,0.9588138385502472,582
2340078106,2340078106,-36.7857832,-6.4128271,3,0.0049504950495049506,0.014483266508469029,0.0003105739949835215,0.0005785008511429958,2,2,34,0,0,1,1,Rua Antônio Ferreira Dantas / residential | Rua João André / residential,329,0.5420098846787479,314
2340078108,2340078108,-36.7869901,-6.4140209,3,0.0049504950495049506,0.009857349371300768,0.0003086388854871002,0.0005214750978345006,2,2,33,0,0,1,1,Rua Antônio Ferreira Dantas / residential | Rua José Sebastião de Maria / residential,379,0.6243822075782537,371
